"2006-06-15",5.0199999999999996,1150329600
"2006-06-16",4.9400000000000004,1150416000
"2006-06-17",4.9400000000000004,1150502400
"2006-06-18",4.9400000000000004,1150588800
"2006-06-19",4.9500000000000002,1150675200
"2006-06-20",4.9199999999999999,1150761600
"2006-06-21",4.9100000000000001,1150848000
"2006-06-22",4.9800000000000004,1150934400
"2006-06-23",4.9800000000000004,1151020800
"2006-06-24",4.9800000000000004,1151107200
"2006-06-25",4.9800000000000004,1151193600
"2006-06-26",5.0300000000000002,1151280000
"2006-06-27",5.0199999999999996,1151366400
"2006-06-28",5.0599999999999996,1151452800
"2006-06-29",5.0800000000000001,1151539200
"2006-06-30",5.0499999999999998,1151625600
"2006-07-01",5.0499999999999998,1151712000
"2006-07-02",5.0499999999999998,1151798400
"2006-07-03",5.25,1151884800
"2006-07-04",5.25,1151971200
"2006-07-05",5.25,1152057600
"2006-07-06",5.2400000000000002,1152144000
"2006-07-07",5.2199999999999998,1152230400
"2006-07-08",5.2199999999999998,1152316800
"2006-07-09",5.2199999999999998,1152403200
"2006-07-10",5.2400000000000002,1152489600
"2006-07-11",5.25,1152576000
"2006-07-12",5.2699999999999996,1152662400
"2006-07-13",5.2599999999999998,1152748800
"2006-07-14",5.2599999999999998,1152835200
"2006-07-15",5.2599999999999998,1152921600
"2006-07-16",5.2599999999999998,1153008000
"2006-07-17",5.2800000000000002,1153094400
"2006-07-18",5.2199999999999998,1153180800
"2006-07-19",5.2300000000000004,1153267200
"2006-07-20",5.2400000000000002,1153353600
"2006-07-21",5.2300000000000004,1153440000
"2006-07-22",5.2300000000000004,1153526400
"2006-07-23",5.2300000000000004,1153612800
"2006-07-24",5.2400000000000002,1153699200
"2006-07-25",5.2400000000000002,1153785600
"2006-07-26",5.2400000000000002,1153872000
"2006-07-27",5.2699999999999996,1153958400
"2006-07-28",5.2599999999999998,1154044800
"2006-07-29",5.2599999999999998,1154131200
"2006-07-30",5.2599999999999998,1154217600
"2006-07-31",5.3099999999999996,1154304000
"2006-08-01",5.2699999999999996,1154390400
"2006-08-02",5.25,1154476800
"2006-08-03",5.2699999999999996,1154563200
"2006-08-04",5.25,1154649600
"2006-08-05",5.25,1154736000
"2006-08-06",5.25,1154822400
"2006-08-07",5.2400000000000002,1154908800
"2006-08-08",5.2599999999999998,1154995200
"2006-08-09",5.25,1155081600
"2006-08-10",5.2400000000000002,1155168000
"2006-08-11",5.2400000000000002,1155254400
"2006-08-12",5.2400000000000002,1155340800
"2006-08-13",5.2400000000000002,1155427200
"2006-08-14",5.2599999999999998,1155513600
"2006-08-15",5.2400000000000002,1155600000
"2006-08-16",5.1699999999999999,1155686400
"2006-08-17",5.2000000000000002,1155772800
"2006-08-18",5.25,1155859200
"2006-08-19",5.25,1155945600
"2006-08-20",5.25,1156032000
"2006-08-21",5.2400000000000002,1156118400
"2006-08-22",5.2400000000000002,1156204800
"2006-08-23",5.25,1156291200
"2006-08-24",5.25,1156377600
"2006-08-25",5.25,1156464000
"2006-08-26",5.25,1156550400
"2006-08-27",5.25,1156636800
"2006-08-28",5.25,1156723200
"2006-08-29",5.2300000000000004,1156809600
"2006-08-30",5.25,1156896000
"2006-08-31",5.3099999999999996,1156982400
"2006-09-01",5.25,1157068800
"2006-09-02",5.25,1157155200
"2006-09-03",5.25,1157241600
"2006-09-04",5.25,1157328000
"2006-09-05",5.2599999999999998,1157414400
"2006-09-06",5.21,1157500800
"2006-09-07",5.2300000000000004,1157587200
"2006-09-08",5.2300000000000004,1157673600
"2006-09-09",5.2300000000000004,1157760000
"2006-09-10",5.2300000000000004,1157846400
"2006-09-11",5.2400000000000002,1157932800
"2006-09-12",5.21,1158019200
"2006-09-13",5.2599999999999998,1158105600
"2006-09-14",5.2599999999999998,1158192000
"2006-09-15",5.25,1158278400
"2006-09-16",5.25,1158364800
"2006-09-17",5.25,1158451200
"2006-09-18",5.2300000000000004,1158537600
"2006-09-19",5.21,1158624000
"2006-09-20",5.2300000000000004,1158710400
"2006-09-21",5.2400000000000002,1158796800
"2006-09-22",5.2699999999999996,1158883200
"2006-09-23",5.2699999999999996,1158969600
"2006-09-24",5.2699999999999996,1159056000
"2006-09-25",5.2999999999999998,1159142400
"2006-09-26",5.25,1159228800
"2006-09-27",5.2999999999999998,1159315200
"2006-09-28",5.2800000000000002,1159401600
"2006-09-29",5.3399999999999999,1159488000
"2006-09-30",5.3399999999999999,1159574400
"2006-10-01",5.3399999999999999,1159660800
"2006-10-02",5.3300000000000001,1159747200
"2006-10-03",5.25,1159833600
"2006-10-04",5.2300000000000004,1159920000
"2006-10-05",5.2300000000000004,1160006400
"2006-10-06",5.2199999999999998,1160092800
"2006-10-07",5.2199999999999998,1160179200
"2006-10-08",5.2199999999999998,1160265600
"2006-10-09",5.2199999999999998,1160352000
"2006-10-10",5.2800000000000002,1160438400
"2006-10-11",5.25,1160524800
"2006-10-12",5.25,1160611200
"2006-10-13",5.21,1160697600
"2006-10-14",5.21,1160784000
"2006-10-15",5.21,1160870400
"2006-10-16",5.2800000000000002,1160956800
"2006-10-17",5.21,1161043200
"2006-10-18",5.2300000000000004,1161129600
"2006-10-19",5.2199999999999998,1161216000
"2006-10-20",5.25,1161302400
"2006-10-21",5.25,1161388800
"2006-10-22",5.25,1161475200
"2006-10-23",5.2400000000000002,1161561600
"2006-10-24",5.2400000000000002,1161648000
"2006-10-25",5.2599999999999998,1161734400
"2006-10-26",5.2300000000000004,1161820800
"2006-10-27",5.2300000000000004,1161907200
"2006-10-28",5.2300000000000004,1161993600
"2006-10-29",5.2300000000000004,1162080000
"2006-10-30",5.2699999999999996,1162166400
"2006-10-31",5.3099999999999996,1162252800
"2006-11-01",5.2300000000000004,1162339200
"2006-11-02",5.2199999999999998,1162425600
"2006-11-03",5.25,1162512000
"2006-11-04",5.25,1162598400
"2006-11-05",5.25,1162684800
"2006-11-06",5.2400000000000002,1162771200
"2006-11-07",5.2199999999999998,1162857600
"2006-11-08",5.2199999999999998,1162944000
"2006-11-09",5.2300000000000004,1163030400
"2006-11-10",5.2300000000000004,1163116800
"2006-11-11",5.2300000000000004,1163203200
"2006-11-12",5.2300000000000004,1163289600
"2006-11-13",5.2699999999999996,1163376000
"2006-11-14",5.25,1163462400
"2006-11-15",5.29,1163548800
"2006-11-16",5.25,1163635200
"2006-11-17",5.2000000000000002,1163721600
"2006-11-18",5.2000000000000002,1163808000
"2006-11-19",5.2000000000000002,1163894400
"2006-11-20",5.25,1163980800
"2006-11-21",5.29,1164067200
"2006-11-22",5.2599999999999998,1164153600
"2006-11-23",5.2599999999999998,1164240000
"2006-11-24",5.2400000000000002,1164326400
"2006-11-25",5.2400000000000002,1164412800
"2006-11-26",5.2400000000000002,1164499200
"2006-11-27",5.3200000000000003,1164585600
"2006-11-28",5.2400000000000002,1164672000
"2006-11-29",5.2599999999999998,1164758400
"2006-11-30",5.3099999999999996,1164844800
"2006-12-01",5.2699999999999996,1164931200
"2006-12-02",5.2699999999999996,1165017600
"2006-12-03",5.2699999999999996,1165104000
"2006-12-04",5.2199999999999998,1165190400
"2006-12-05",5.21,1165276800
"2006-12-06",5.2199999999999998,1165363200
"2006-12-07",5.25,1165449600
"2006-12-08",5.25,1165536000
"2006-12-09",5.25,1165622400
"2006-12-10",5.25,1165708800
"2006-12-11",5.25,1165795200
"2006-12-12",5.2300000000000004,1165881600
"2006-12-13",5.2300000000000004,1165968000
"2006-12-14",5.29,1166054400
"2006-12-15",5.2699999999999996,1166140800
"2006-12-16",5.2699999999999996,1166227200
"2006-12-17",5.2699999999999996,1166313600
"2006-12-18",5.21,1166400000
"2006-12-19",5.21,1166486400
"2006-12-20",5.2599999999999998,1166572800
"2006-12-21",5.25,1166659200
